Published,Date,千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,品川区,目黒区,大田区,世田谷区,渋谷区,中野区,杉並区,豊島区,北区,荒川区,板橋区,練馬区,足立区,葛飾区,江戸川区,八王子市,立川市,武蔵野市,三鷹市,青梅市,府中市,昭島市,調布市,町田市,小金井市,小平市,日野市,東村山市,国分寺市,国立市,福生市,狛江市,東大和市,清瀬市,東久留米市,武蔵村山市,多摩市,稲城市,羽村市,あきる野市,西東京市,瑞穂町,日の出町,檜原村,奥多摩町,大島町,利島村,新島村,神津島村,三宅村,御蔵島村,八丈町,青ヶ島村,小笠原村,都外,調査中,小計
2021/7/4 18:30,2021/07/03,4,7,15,40,11,8,10,45,27,22,46,63,21,43,36,17,18,11,37,33,40,10,23,7,3,5,7,5,5,1,7,12,2,5,2,3,1,4,2,4,0,0,4,3,0,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,716
2021/7/5 18:00,2021/07/04,6,11,10,19,8,5,12,32,14,11,22,37,20,25,22,16,17,11,23,29,29,8,26,19,5,6,0,2,7,1,8,6,3,4,3,4,2,0,1,2,0,2,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,518
2021/7/6 18:00,2021/07/05,2,6,8,25,6,10,7,14,14,8,21,21,9,14,12,14,3,2,19,11,16,14,12,2,0,4,4,0,4,0,5,3,3,0,0,0,3,1,0,0,0,0,2,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,342
2021/7/7 18:30,2021/07/06,2,18,22,20,17,8,11,27,15,16,36,36,11,33,37,23,9,4,23,17,32,14,25,9,2,2,7,4,4,6,10,14,2,4,2,3,4,5,2,3,2,0,2,1,4,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,593
2021/7/8 17:30,2021/07/07,1,12,32,45,22,36,31,45,26,24,56,64,16,53,49,17,25,15,30,40,31,17,57,5,7,6,14,4,11,2,9,18,4,5,2,3,6,4,1,4,3,6,4,2,3,2,4,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,40,-2,920
2021/7/9 18:15,2021/07/08,1,17,23,50,12,22,23,62,36,17,46,62,21,31,35,14,30,15,47,32,52,20,43,9,6,8,9,2,10,1,12,12,6,4,4,8,2,5,1,4,2,1,9,1,8,1,0,1,6,0,1,0,0,20,0,0,0,0,0,0,0,0,32,0,896
2021/7/10 18:30,2021/07/09,6,15,20,38,14,20,22,45,26,20,44,57,22,30,41,21,24,10,29,27,50,21,49,14,7,9,8,4,11,1,6,12,3,2,2,2,3,2,4,3,2,1,7,2,3,1,1,2,12,0,1,0,0,2,0,0,0,0,0,0,0,0,44,0,822
2021/7/11 18:00,2021/07/10,6,16,29,46,15,17,29,47,46,31,62,77,21,34,42,25,23,14,40,40,30,12,50,13,8,6,10,1,17,8,10,17,2,8,3,5,4,2,1,0,1,3,4,1,4,6,1,1,4,2,1,0,0,3,0,0,0,0,0,0,0,0,51,1,950
2021/7/12 18:00,2021/07/11,5,8,8,6,9,11,10,37,23,25,22,54,10,23,36,20,21,11,27,26,43,12,35,9,3,5,9,7,2,2,15,8,1,3,2,8,8,1,1,3,0,2,4,0,4,0,1,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,614
2021/7/13 18:00,2021/07/12,3,6,11,20,11,4,14,23,13,16,33,44,12,14,32,17,8,7,27,33,15,17,22,9,3,2,5,1,0,0,4,2,3,5,3,4,3,1,2,1,3,0,4,1,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,502
2021/7/14 19:00,2021/07/13,9,19,26,65,19,14,23,45,23,12,52,65,18,23,44,14,13,14,36,33,41,22,26,11,6,5,2,3,4,3,6,22,4,12,6,2,7,2,1,4,1,0,2,1,3,3,0,3,10,1,0,0,0,2,0,0,0,0,0,0,0,0,48,0,830
2021/7/15 18:45,2021/07/14,6,4,29,39,24,27,36,49,27,26,63,121,20,35,64,28,19,22,60,64,64,31,49,19,8,11,10,4,4,5,15,29,6,9,3,5,6,1,5,3,3,3,4,7,4,4,0,2,13,1,0,0,0,0,0,0,0,1,0,0,0,0,57,0,1149
2021/7/16 18:30,2021/07/15,9,21,40,66,25,14,30,92,39,45,60,103,34,35,42,34,33,17,59,66,68,29,61,25,11,13,16,7,12,5,8,29,6,11,6,7,13,3,3,5,3,2,6,1,5,5,0,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,70,0,1308
2021/7/17 19:00,2021/07/16,5,25,49,61,12,17,36,48,57,42,61,89,36,53,77,33,24,29,42,60,65,19,65,24,10,11,11,3,7,4,23,20,8,11,3,5,6,1,3,8,4,6,7,1,5,2,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1271
2021/7/18 18:45,2021/07/17,5,24,39,74,17,35,46,78,45,37,69,118,35,40,52,47,29,22,70,68,52,46,62,18,11,9,15,3,12,3,17,28,12,9,3,2,8,4,4,6,8,3,2,6,6,4,0,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0,1410
2021/7/19 18:30,2021/07/18,4,21,23,24,25,13,14,60,33,43,39,114,36,39,45,39,20,18,46,8,65,27,55,15,6,11,10,0,12,4,10,19,8,3,2,5,3,2,2,6,2,2,4,2,1,3,0,2,17,0,3,0,0,0,0,0,0,0,0,0,0,0,43,0,1008
2021/7/20 19:00,2021/07/19,3,20,27,28,12,7,20,31,15,24,50,44,16,24,31,34,16,8,29,70,23,18,19,17,3,12,6,2,1,1,11,7,3,6,3,5,7,2,3,2,0,3,5,1,4,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,727
2021/7/21 19:30,2021/07/20,6,30,47,98,23,24,16,74,60,49,80,92,41,31,44,38,30,16,53,66,75,26,72,19,8,5,10,1,9,6,18,30,7,6,17,6,7,3,3,2,0,2,3,4,9,4,3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,1387
2021/7/22 19:15,2021/07/21,11,34,48,83,34,49,34,72,64,74,81,136,55,64,73,48,52,27,60,102,86,55,101,42,7,26,18,5,12,7,27,33,10,16,9,11,10,6,3,6,0,2,5,1,13,11,2,5,14,1,1,0,1,0,0,0,0,0,0,0,0,0,85,0,1832
2021/7/23 18:30,2021/07/22,16,37,72,106,28,31,26,86,56,62,104,151,61,54,98,44,56,32,70,88,101,46,123,38,16,10,24,2,12,9,14,38,11,14,13,10,11,14,11,6,7,4,4,5,14,6,4,1,22,1,0,0,1,0,0,0,0,0,0,0,0,0,108,1,1979
2021/7/24 18:30,2021/07/23,5,30,30,62,21,26,21,31,41,44,59,134,29,62,42,34,32,8,68,93,90,24,55,31,15,12,16,4,18,5,18,14,5,11,7,5,3,3,4,10,4,2,5,7,10,9,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1359
2021/7/25 19:00,2021/07/24,5,18,40,62,21,17,9,30,37,37,49,91,37,29,45,49,17,16,59,72,67,23,44,25,14,7,12,3,3,6,9,10,11,4,6,10,12,2,1,2,1,4,3,1,3,3,3,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1128
2021/7/26 18:45,2021/07/25,13,25,59,82,14,48,23,89,45,48,92,145,67,69,81,9,41,26,58,73,95,53,103,27,20,14,15,6,26,6,18,38,9,7,10,13,2,2,2,8,10,5,10,9,14,5,1,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1763
2021/7/27 19:45,2021/07/26,10,30,38,73,19,12,43,48,19,60,53,151,48,51,79,57,27,25,64,58,70,29,43,23,21,11,11,4,10,6,8,10,6,8,3,13,7,3,3,18,8,5,12,3,5,1,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,1429
2021/7/28 20:40,2021/07/27,21,46,94,145,49,56,53,107,118,78,163,196,64,92,137,126,66,43,85,130,121,78,151,54,15,19,24,2,29,19,36,81,15,18,19,9,12,11,4,7,10,2,11,3,20,5,2,8,37,0,1,0,0,1,0,0,0,0,0,0,0,0,153,2,2848
2021/7/29 20:00,2021/07/28,13,43,107,124,57,49,66,135,74,128,138,268,103,106,160,61,122,53,130,180,173,107,184,57,30,35,53,10,21,9,29,68,15,3,19,5,6,9,6,17,4,3,7,2,10,9,13,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,134,3,3177
2021/7/30 20:15,2021/07/29,19,66,98,200,59,102,66,149,103,68,188,309,98,113,201,99,85,58,145,209,182,96,209,62,37,14,46,15,62,17,46,79,23,38,28,29,27,16,6,20,10,13,18,9,46,15,8,6,66,6,0,0,0,0,0,0,0,0,0,0,0,1,180,0,3865
2021/7/31 20:15,2021/07/30,12,56,102,182,43,48,59,78,113,93,155,284,104,132,171,145,94,32,152,138,137,87,182,60,35,32,21,8,22,15,30,85,19,11,19,5,25,6,9,16,10,1,7,7,18,10,5,5,16,7,4,0,0,1,0,0,0,0,0,0,0,0,187,5,3300
2021/8/1 19:30,2021/07/31,21,62,100,191,70,60,73,165,131,85,198,301,121,139,192,124,98,56,159,200,158,122,193,82,37,48,44,13,51,14,66,99,35,48,25,27,29,15,9,16,12,10,30,9,23,16,2,9,59,5,0,0,0,0,0,0,0,0,0,0,0,0,184,22,4058
2021/8/2 18:45,2021/08/01,10,37,41,154,40,66,78,97,107,109,99,289,93,111,110,89,65,54,104,56,129,81,164,75,26,30,33,8,39,14,59,73,24,35,21,18,24,12,9,14,8,12,19,10,18,16,3,9,60,4,0,0,0,1,0,0,0,0,0,0,0,0,194,7,3058
2021/8/3 20:00,2021/08/02,12,34,52,65,32,30,41,17,69,75,91,203,67,65,159,93,40,38,142,86,128,67,95,68,17,17,10,11,10,7,29,17,7,30,22,21,13,5,2,5,5,4,10,6,13,0,5,12,15,4,0,0,1,0,0,0,0,0,0,0,0,0,128,0,2195
2021/8/4 20:00,2021/08/03,25,48,105,173,37,41,87,201,131,63,211,233,101,143,205,85,94,46,149,158,187,116,191,60,40,20,29,12,36,23,26,76,15,32,41,15,7,6,15,4,16,12,27,10,20,17,11,6,53,3,0,0,0,0,0,0,0,0,0,0,0,0,243,4,3709
2021/8/5 20:15,2021/08/04,23,49,103,201,65,85,73,140,109,127,233,268,106,164,214,147,131,52,161,182,139,94,218,63,58,58,60,5,41,17,81,101,26,34,35,19,15,13,8,25,13,9,8,14,23,27,10,14,60,7,3,0,0,0,0,1,0,0,0,0,0,0,217,17,4166
2021/8/6 20:00,2021/08/05,24,62,137,203,81,71,91,220,128,182,226,353,117,115,275,139,138,83,210,313,238,131,236,99,39,53,53,20,75,22,66,118,36,48,34,34,35,15,9,21,11,20,29,19,26,14,11,7,88,1,0,0,0,0,0,0,0,0,0,1,0,0,263,2,5042
2021/8/7 19:45,2021/08/06,21,69,106,200,70,106,98,181,106,134,236,325,122,160,234,104,109,57,177,249,198,137,255,90,36,44,47,13,51,28,71,93,20,38,27,28,24,14,9,21,18,7,19,15,20,22,5,1,63,3,0,0,0,0,0,0,0,0,0,0,0,0,223,11,4515
2021/8/8 20:00,2021/08/07,20,67,104,189,55,32,65,175,122,139,229,338,123,90,178,143,112,66,176,297,199,146,234,203,29,39,58,11,56,24,47,114,35,43,41,18,33,9,17,8,18,9,32,20,25,39,2,12,73,3,0,0,0,1,0,0,0,0,0,0,0,0,249,-1,4566
2021/8/9 19:15,2021/08/08,17,66,74,171,8,113,72,174,112,118,168,388,98,79,158,80,77,56,182,235,210,123,181,98,37,37,43,15,33,14,65,103,31,42,36,25,25,9,9,14,7,11,33,7,12,30,12,7,74,5,0,0,0,0,0,1,0,0,0,0,0,0,255,16,4066
2021/8/10 19:15,2021/08/09,13,30,59,63,36,32,24,91,80,83,169,333,69,26,142,52,106,28,112,215,153,96,123,78,17,30,32,11,19,9,51,44,23,21,15,14,35,7,6,18,7,6,26,10,18,19,7,5,25,4,0,0,0,0,0,0,0,1,0,0,0,0,205,-14,2884
2021/8/11 19:45,2021/08/10,6,39,47,89,30,10,19,48,209,70,166,191,54,295,104,60,40,19,91,62,149,104,83,54,32,16,17,7,20,10,27,34,12,29,9,15,15,2,3,5,10,9,22,9,9,9,4,16,16,2,1,0,0,2,0,0,0,1,0,0,0,0,207,3,2612
2021/8/12 20:00,2021/08/11,20,63,101,153,119,88,87,103,110,99,155,291,80,142,199,173,74,52,176,209,219,169,181,86,59,35,42,6,67,30,49,85,31,37,61,17,24,7,13,13,19,9,25,18,25,11,2,10,61,4,3,0,0,0,0,0,0,0,0,0,0,1,289,-2,4200
2021/8/13 20:40,2021/08/12,27,84,113,159,41,95,99,205,127,131,329,318,153,197,247,109,89,62,172,246,208,120,327,151,41,36,50,20,62,21,60,155,25,36,44,24,29,21,9,19,18,13,20,8,28,19,6,7,73,7,0,0,1,0,0,0,0,1,0,0,0,3,276,48,4989
2021/8/14 20:30,2021/08/13,25,99,126,226,65,77,102,208,208,158,243,465,148,184,256,177,159,72,206,245,247,212,291,159,49,62,60,13,84,28,83,70,44,72,57,27,35,16,15,21,24,13,43,22,31,41,15,17,77,9,2,0,1,0,0,1,0,0,0,1,0,1,357,24,5773
2021/8/15 19:45,2021/08/14,20,52,118,234,61,80,89,209,144,141,197,420,134,165,174,194,135,73,215,193,252,174,248,135,37,51,66,12,63,25,93,128,31,42,38,37,27,17,4,33,9,13,24,25,32,34,3,5,69,3,0,0,1,0,0,0,0,0,0,0,0,0,312,3,5094
2021/8/16 19:15,2021/08/15,15,56,63,111,35,77,69,183,147,103,227,412,91,78,191,140,90,54,153,234,204,141,213,148,42,31,36,21,55,24,73,101,35,40,26,34,21,13,14,11,16,17,27,17,12,22,10,12,65,8,0,0,0,0,0,0,0,2,0,0,0,0,278,-3,4295
2021/8/17 21:00,2021/08/16,17,23,88,99,39,30,33,57,131,98,197,231,73,76,128,124,43,52,100,179,102,142,115,52,16,43,23,13,14,7,39,69,17,30,13,11,22,5,9,14,12,5,36,10,28,8,5,10,34,5,4,0,0,0,0,0,0,0,0,1,0,0,228,2,2962
2021/8/18 20:15,2021/08/17,21,55,87,178,56,56,59,122,160,96,274,272,94,188,209,120,111,55,138,242,248,104,175,179,42,38,37,14,58,31,65,81,13,36,57,39,19,16,11,19,23,16,23,9,31,11,6,11,52,6,0,0,1,0,0,0,0,1,0,0,0,0,310,2,4377
2021/8/19 21:00,2021/08/18,20,71,96,227,82,80,101,171,188,152,324,395,114,140,183,125,132,85,194,248,248,251,334,193,70,33,59,13,58,26,66,93,33,41,53,34,32,16,22,20,11,11,14,23,17,36,14,20,50,6,3,1,0,0,0,1,0,0,0,0,0,0,351,5,5386
2021/8/20 20:15,2021/08/19,30,66,106,258,71,105,105,140,116,148,226,402,141,78,231,163,158,75,251,249,245,201,290,174,60,72,51,37,76,27,70,135,26,56,60,33,42,36,15,34,24,20,31,31,52,26,10,22,55,10,1,0,3,1,0,0,0,0,0,0,0,0,373,16,5534
2021/8/21 20:45,2021/08/20,20,88,73,199,54,91,97,242,128,133,338,398,155,139,175,137,199,72,211,225,239,187,355,184,63,49,61,18,62,29,74,100,24,31,36,34,33,15,16,12,19,17,42,20,25,26,12,15,64,4,0,0,2,0,0,2,0,0,0,0,0,0,355,6,5405
2021/8/22 19:30,2021/08/21,22,54,89,201,56,94,59,157,109,134,199,362,107,302,200,174,156,61,200,247,233,129,289,181,47,35,61,23,74,30,80,92,30,49,62,36,25,17,21,22,16,16,28,20,19,36,17,18,66,6,3,0,3,0,0,0,0,0,0,0,0,0,312,-5,5074
2021/8/23 18:45,2021/08/22,17,47,89,138,56,50,100,149,110,104,327,313,84,111,149,92,142,51,161,158,212,198,206,196,39,21,46,28,51,21,38,89,13,38,47,35,35,19,24,21,20,13,39,31,22,15,15,14,58,9,0,1,4,1,0,2,0,0,0,0,0,0,339,-16,4392
2021/8/24 20:15,2021/08/23,11,45,47,106,30,20,43,69,96,50,145,188,46,65,132,90,28,35,113,93,65,106,102,72,28,32,21,15,18,14,31,36,14,20,18,14,8,6,10,14,8,8,22,5,8,9,5,11,24,3,2,0,0,0,0,4,0,0,0,1,0,0,241,0,2447
2021/8/25 20:30,2021/08/24,22,77,61,162,40,70,66,140,113,114,249,258,84,147,126,138,144,56,160,242,240,134,191,153,32,27,42,17,46,34,38,67,20,37,49,29,38,9,16,13,14,15,23,15,24,7,7,10,38,4,2,0,0,2,0,0,0,0,0,1,0,0,377,-20,4220
2021/8/26 19:00,2021/08/25,12,57,69,167,49,62,72,145,80,105,269,359,77,126,182,138,96,80,136,208,172,108,294,135,45,31,28,14,26,20,45,143,17,36,37,19,19,27,13,16,24,12,14,21,15,26,14,13,38,4,0,0,0,0,1,0,0,0,0,0,0,0,330,-18,4228
2021/8/27 19:45,2021/08/26,20,54,73,158,48,30,89,147,153,101,259,328,88,139,218,141,131,92,140,173,213,201,304,185,34,53,54,36,68,23,78,95,17,48,38,33,34,22,15,36,15,22,23,20,32,12,18,12,39,8,1,0,2,1,0,0,0,0,0,0,0,0,317,13,4704
2021/8/28 19:15,2021/08/27,9,69,78,157,38,88,69,174,98,110,243,270,107,113,139,102,127,56,197,184,178,189,271,117,28,37,49,29,34,28,56,64,15,47,33,27,18,9,17,9,18,17,30,9,21,28,19,15,31,4,1,0,1,0,0,0,0,0,0,0,0,0,347,3,4227
2021/8/29 19:45,2021/08/28,18,39,50,126,39,75,56,106,61,65,229,263,82,99,90,124,126,67,154,162,153,100,217,98,37,36,40,22,51,13,35,83,16,29,28,38,30,17,12,22,14,17,9,16,21,21,11,8,33,2,1,0,1,0,0,0,0,0,0,0,0,0,303,16,3581
2021/8/30 19:00,2021/08/29,8,28,32,81,41,49,63,113,115,75,134,191,48,85,180,60,37,46,131,193,142,115,181,98,23,32,45,11,43,8,62,78,21,36,24,14,18,13,6,15,13,8,5,10,23,14,9,12,43,3,1,0,1,0,0,0,0,1,0,0,0,0,237,6,3081
2021/8/31 19:30,2021/08/30,6,23,24,84,31,20,39,35,72,58,117,184,44,45,73,72,73,26,78,77,59,68,51,54,15,19,12,15,15,6,11,30,5,17,17,18,13,5,8,9,10,12,14,9,20,12,4,7,18,1,1,0,0,0,0,0,0,0,0,0,0,0,215,-36,1915
2021/9/1 19:15,2021/08/31,7,43,53,126,29,33,46,112,50,82,188,155,54,61,117,93,72,43,97,166,139,73,152,84,25,19,18,14,40,26,34,45,12,24,30,23,13,17,7,12,16,12,15,13,27,13,1,10,39,4,0,0,0,0,0,0,0,0,0,0,0,0,322,3,2909
2021/9/2 19:15,2021/09/01,6,45,52,99,40,85,71,123,86,81,258,245,50,92,101,93,100,61,82,127,132,95,217,77,21,22,40,9,30,17,32,64,6,20,24,19,6,7,12,9,16,14,8,17,15,11,15,10,34,3,0,0,0,1,0,0,0,0,0,0,0,0,257,11,3168
2021/9/3 19:15,2021/09/02,17,31,37,117,31,47,51,87,99,52,174,179,63,57,113,92,104,48,137,136,134,134,183,81,25,19,32,25,51,10,44,88,18,32,22,23,34,11,10,20,12,11,26,8,29,26,13,7,24,4,1,0,3,1,0,0,0,1,0,1,0,0,268,-4,3099
2021/9/4 18:45,2021/09/03,7,23,40,87,35,34,39,120,94,62,137,182,52,73,77,85,79,35,99,146,100,83,175,58,25,19,24,12,49,17,20,40,11,24,12,26,22,4,9,6,10,16,22,16,15,9,8,4,26,3,1,0,0,0,0,0,1,0,0,0,0,1,183,-18,2539
2021/9/5 18:30,2021/09/04,7,20,28,88,23,39,48,87,80,73,165,145,29,93,87,71,71,30,101,125,89,70,125,80,22,14,23,13,22,17,31,61,9,20,11,12,16,8,8,12,6,10,16,4,14,14,8,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,176,3,2362
2021/9/6 18:15,2021/09/05,7,23,13,75,22,31,20,66,79,50,88,132,36,48,60,56,63,24,68,98,131,58,98,64,8,7,21,19,21,7,16,40,5,12,12,14,6,1,8,1,7,8,12,1,8,8,5,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,171,3,1853
2021/9/7 18:45,2021/09/06,7,4,23,48,17,9,15,26,106,23,51,47,19,19,31,20,17,9,44,29,37,28,20,31,8,10,4,6,15,1,2,21,7,2,4,4,2,2,7,1,4,5,13,3,3,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2,968
2021/9/8 18:15,2021/09/07,6,14,25,68,12,12,19,60,50,32,87,94,35,38,72,53,60,13,51,86,80,48,104,51,9,8,23,11,40,11,18,30,9,18,12,13,6,4,7,5,8,4,17,5,4,9,5,5,16,2,1,0,1,0,0,0,0,0,0,0,0,0,177,-19,1629
2021/9/9 20:30,2021/09/08,10,21,30,84,23,36,28,52,55,27,109,132,32,56,77,60,57,23,69,70,97,53,105,70,13,16,19,5,24,11,20,64,10,15,8,9,13,3,6,3,7,5,9,2,10,10,7,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,149,2,1834
2021/9/10 18:30,2021/09/09,6,23,12,70,16,22,35,44,55,36,75,113,28,38,57,51,42,27,69,89,90,62,102,65,17,6,16,6,26,12,17,32,11,16,17,12,10,5,11,5,10,6,10,3,7,3,5,3,21,2,0,0,1,0,0,0,0,0,0,0,0,0,156,2,1675
2021/9/11 18:15,2021/09/10,5,14,13,44,12,14,18,50,46,30,63,60,32,28,30,40,45,18,47,48,83,33,67,44,7,6,13,12,12,4,11,20,4,21,5,5,11,4,7,2,10,5,11,4,6,3,7,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,147,-1,1242
2021/9/12 18:00,2021/09/11,4,10,20,60,10,41,20,38,33,30,76,86,23,27,37,45,26,17,49,53,66,37,68,28,12,15,20,10,25,5,14,22,8,12,9,18,7,5,3,4,4,3,12,3,3,6,7,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,122,1,1273
2021/9/13 18:00,2021/09/12,7,11,8,22,13,10,10,22,45,38,55,84,22,19,37,31,20,16,44,46,66,39,48,24,12,12,11,11,22,4,23,20,5,8,14,8,8,2,6,5,4,4,5,1,6,10,3,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,104,2,1067
2021/9/14 18:00,2021/09/13,3,6,3,29,6,8,7,12,25,12,46,25,8,17,12,21,4,3,24,30,40,29,21,17,10,10,2,10,11,3,2,10,5,2,5,4,3,0,1,0,4,5,8,0,2,5,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,87,1,611
2021/9/15 18:30,2021/09/14,8,13,20,65,11,14,31,28,37,26,44,55,20,23,24,36,25,9,31,27,46,39,33,23,14,11,15,5,13,7,3,21,8,4,8,8,8,3,17,1,4,4,10,3,2,4,3,2,10,4,0,0,0,2,0,0,0,0,0,0,0,0,121,1,1004
2021/9/16 18:00,2021/09/15,5,12,10,38,11,14,21,25,19,17,44,73,18,27,31,32,38,16,43,41,56,53,60,35,12,9,6,14,23,8,8,15,4,13,15,12,5,6,9,4,6,2,1,9,10,7,10,9,11,5,1,0,0,0,0,0,0,0,0,0,0,0,81,-2,1052
2021/9/17 18:15,2021/09/16,8,5,16,46,9,7,11,21,25,10,50,55,17,16,34,24,25,10,29,34,39,37,48,23,7,3,6,3,16,13,10,20,3,14,2,7,6,4,10,2,1,3,3,1,2,6,4,2,7,1,0,0,0,3,0,0,0,0,0,0,0,0,73,0,831
2021/9/18 18:00,2021/09/17,9,6,13,41,11,12,12,18,46,11,31,50,14,16,20,22,25,7,29,33,60,33,41,15,5,5,5,4,10,4,5,19,5,1,3,4,6,2,9,0,4,1,2,4,7,2,2,5,11,4,1,0,0,0,0,0,0,0,0,0,0,0,76,1,782
2021/9/19 18:45,2021/09/18,5,10,12,33,13,23,11,33,104,16,22,40,16,12,19,16,33,6,33,44,49,17,38,34,4,9,6,7,15,6,9,10,3,6,7,9,6,3,6,0,5,2,2,6,2,2,5,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,77,0,862
2021/9/20 18:00,2021/09/19,1,3,4,26,5,10,6,13,30,8,9,32,8,14,12,17,18,12,29,28,25,27,46,18,2,5,6,5,9,6,10,20,0,2,6,2,3,3,3,3,8,8,2,1,5,1,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,565
2021/9/21 18:00,2021/09/20,1,3,5,11,3,0,4,6,8,5,13,11,13,4,10,13,6,2,19,18,28,11,12,10,4,4,2,2,3,1,2,5,2,2,1,1,3,0,2,1,3,0,2,0,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,302
2021/9/22 18:15,2021/09/21,1,2,9,5,2,3,5,4,7,6,9,12,9,3,2,11,10,1,11,7,20,5,8,19,1,2,1,1,2,1,1,6,1,1,2,1,0,0,3,0,0,0,1,4,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,46,0,253
2021/9/23 18:00,2021/09/22,2,12,11,26,5,2,6,13,17,7,23,27,16,14,21,10,24,6,12,24,23,19,39,17,1,2,2,4,9,10,3,12,2,6,4,5,1,1,3,2,2,2,3,2,2,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,71,1,537
2021/9/24 18:15,2021/09/23,3,4,12,20,6,19,12,16,18,9,18,26,6,12,15,8,15,12,24,21,42,23,39,19,1,7,3,2,7,4,5,14,2,3,3,0,1,4,7,3,0,5,1,0,0,3,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,51,-1,531
2021/9/25 17:45,2021/09/24,0,1,2,9,4,3,1,4,4,6,10,15,5,4,3,8,7,4,4,15,12,13,8,9,4,4,0,2,3,3,1,7,2,0,0,3,2,0,2,0,3,2,0,3,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,235
2021/9/26 18:00,2021/09/25,2,4,15,14,3,3,2,16,13,6,14,10,7,11,7,7,7,8,18,13,27,18,43,16,4,3,4,2,4,6,0,7,2,4,6,2,1,2,1,0,1,2,0,3,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,-8,382
2021/9/27 18:00,2021/09/26,1,2,5,14,2,3,3,6,14,6,4,17,4,9,7,2,12,12,6,10,26,18,31,13,2,3,0,4,4,2,4,8,0,3,2,1,0,1,2,1,2,2,1,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,299
2021/9/28 17:45,2021/09/27,0,4,2,4,1,0,5,7,4,3,4,3,8,3,5,5,5,1,7,6,3,7,13,2,2,1,3,1,3,2,3,3,2,1,0,1,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,154
2021/9/29 18:30,2021/09/28,1,2,6,5,1,2,4,7,9,2,21,9,2,6,4,3,4,5,10,9,15,15,25,7,2,2,0,3,2,2,7,6,1,0,3,2,0,0,4,1,0,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,32,-1,248
2021/9/30 18:00,2021/09/29,0,6,3,6,2,4,2,7,8,3,14,13,6,4,6,7,6,6,7,14,22,22,15,6,3,0,2,2,2,5,2,5,2,4,1,1,0,0,0,0,1,0,2,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,267
2021/10/1 18:00,2021/09/30,1,1,3,6,1,3,5,6,8,1,12,8,4,5,3,5,3,1,11,12,11,18,13,9,1,2,2,0,4,2,4,4,1,6,1,3,1,0,2,0,0,0,0,0,2,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,218
2021/10/2 17:45,2021/10/01,1,1,5,11,1,3,2,4,2,4,6,18,3,7,4,5,6,2,7,10,12,13,8,6,3,2,2,1,2,2,0,4,1,2,0,0,1,0,2,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-1,200
